contractSymbol,lastTradeDate,strike,lastPrice,bid,ask,change,percentChange,volume,openInterest,impliedVolatility,inTheMoney,contractSize,currency,type,expiration,stockPrice,date,T_days,T_years,moneyness,mid_price,intrinsic_value,time_value
AAPL251010C00185000,2025-09-23 14:25:53+00:00,185.0,72.3,69.95,71.45,0.0,0.0,,3.0,0.86132951171875,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.7241838062237771,70.7,70.46000671386719,0.23999328613281534
AAPL251010C00190000,2025-09-26 13:56:33+00:00,190.0,66.37,65.0,66.4,3.170002,5.0158257,5.0,20.0,0.79883013671875,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.7437563415271224,65.7,65.46000671386719,0.23999328613281534
AAPL251010C00195000,2025-09-26 16:20:21+00:00,195.0,60.65,60.0,61.45,-0.40999985,-0.6714704,100.0,18.0,0.7490259472656251,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.7633288768304678,60.725,60.46000671386719,0.2649932861328139
AAPL251010C00200000,2025-09-26 17:50:55+00:00,200.0,56.75,55.45,56.4,3.0999985,5.778189,3.0,128.0,0.7578149218750001,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.7829014121338131,55.925,55.46000671386719,0.46499328613280966
AAPL251010C00205000,2025-09-26 16:57:18+00:00,205.0,51.54,50.05,51.2,3.5100021,7.307937,8.0,58.0,0.5830119824218749,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8024739474371585,50.625,50.46000671386719,0.1649932861328125
AAPL251010C00210000,2025-09-26 18:41:49+00:00,210.0,46.96,45.1,45.95,0.45999908,0.98924536,42.0,124.0,0.6362341064453125,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8220464827405037,45.525000000000006,45.46000671386719,0.06499328613281818
AAPL251010C00215000,2025-09-26 19:46:48+00:00,215.0,40.64,40.1,41.0,-1.1100006,-2.6586843,40.0,264.0,0.5839885351562499,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8416190180438491,40.55,40.46000671386719,0.08999328613280966
AAPL251010C00217500,2025-09-26 17:44:47+00:00,217.5,39.76,37.6,39.1,0.24000168,0.60729176,2.0,5.0,0.5170946728515625,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8514052856955218,38.35,37.96000671386719,0.3899932861328139
AAPL251010C00220000,2025-09-26 19:48:08+00:00,220.0,35.6,35.2,36.2,-0.3500023,-0.9735808,60.0,654.0,0.5578657495117189,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8611915533471944,35.7,35.46000671386719,0.23999328613281534
AAPL251010C00222500,2025-09-26 18:05:28+00:00,222.5,34.27,32.65,34.1,2.8199997,8.966613,6.0,4.0,0.5842326733398437,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8709778209988671,33.375,32.96000671386719,0.4149932861328125
AAPL251010C00225000,2025-09-26 19:57:05+00:00,225.0,30.83,30.35,31.75,-0.69000053,-2.1890879,76.0,678.0,0.567387138671875,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8807640886505398,31.05,30.460006713867188,0.5899932861328132
AAPL251010C00227500,2025-09-26 19:43:06+00:00,227.5,28.17,27.7,29.1,-1.710001,-5.7228947,48.0,149.0,0.5127001855468749,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8905503563022125,28.4,27.960006713867188,0.4399932861328111
AAPL251010C00230000,2025-09-26 19:54:40+00:00,230.0,25.8,25.7,26.2,-1.2000008,-4.444447,82.0,1427.0,0.4243221630859375,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.900336623953885,25.95,25.460006713867188,0.4899932861328118
AAPL251010C00232500,2025-09-26 19:58:17+00:00,232.5,23.5,22.9,24.25,-1.8799992,-7.4074044,88.0,16.0,0.4571587487792969,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9101228916055576,23.575,22.960006713867188,0.6149932861328118
AAPL251010C00235000,2025-09-26 19:59:06+00:00,235.0,20.95,20.7,21.25,-0.54999924,-2.558136,195.0,2314.0,0.3635317553710938,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9199091592572304,20.975,20.460006713867188,0.5149932861328139
AAPL251010C00237500,2025-09-26 19:56:11+00:00,237.5,18.6,18.25,19.25,-0.20000076,-1.0638337,65.0,86.0,0.3824524645996093,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.929695426908903,18.75,17.960006713867188,0.7899932861328125
AAPL251010C00240000,2025-09-26 19:34:52+00:00,240.0,16.29,16.2,16.55,-1.7099991,-9.499994,180.0,2871.0,0.3254461987304687,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9394816945605756,16.375,15.460006713867188,0.9149932861328125
AAPL251010C00242500,2025-09-26 19:55:25+00:00,242.5,13.9,13.95,14.2,-0.8999996,-6.081079,93.0,1615.0,0.3015206567382812,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9492679622122484,14.075,12.960006713867188,1.1149932861328118
AAPL251010C00245000,2025-09-26 19:59:22+00:00,245.0,11.88,11.8,11.95,-1.7200003,-12.647061,438.0,5368.0,0.2819896020507812,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9590542298639212,11.875,10.460006713867188,1.4149932861328125
AAPL251010C00247500,2025-09-26 19:55:32+00:00,247.5,9.8,9.65,9.95,-1.5,-13.274336,118.0,602.0,0.274421318359375,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9688404975155938,9.8,7.9600067138671875,1.8399932861328132
AAPL251010C00250000,2025-09-26 19:59:57+00:00,250.0,7.9,7.8,7.95,-1.5999999,-16.842104,4439.0,27686.0,0.2585523364257813,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9786267651672664,7.875,5.4600067138671875,2.4149932861328125
AAPL251010C00252500,2025-09-26 19:58:56+00:00,252.5,6.16,6.05,6.25,-1.5299997,-19.895966,564.0,3485.0,0.2514723291015625,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9884130328189392,6.15,2.9600067138671875,3.189993286132813
AAPL251010C00255000,2025-09-26 19:59:59+00:00,255.0,4.67,4.55,4.75,-1.4699998,-23.941364,2756.0,4093.0,0.2446364599609375,True,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9981993004706116,4.65,0.4600067138671875,4.189993286132813
AAPL251010C00257500,2025-09-26 19:59:57+00:00,257.5,3.4,3.35,3.45,-1.2999997,-27.659569,3670.0,2041.0,0.2368850726318359,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0079855681222845,3.4000000000000004,0.0,3.4000000000000004
AAPL251010C00260000,2025-09-26 19:59:53+00:00,260.0,2.39,2.38,2.45,-1.1599998,-32.676052,9294.0,6595.0,0.2332840344238281,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0177718357739571,2.415,0.0,2.415
AAPL251010C00262500,2025-09-26 19:59:42+00:00,262.5,1.65,1.65,1.71,-0.98000014,-37.262363,3487.0,1183.0,0.23242955078125,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0275581034256298,1.68,0.0,1.68
AAPL251010C00265000,2025-09-26 19:59:58+00:00,265.0,1.1,1.04,1.16,-0.79999995,-42.10526,4301.0,3366.0,0.2321854125976562,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0373443710773025,1.1,0.0,1.1
AAPL251010C00267500,2025-09-26 19:59:52+00:00,267.5,0.72,0.72,0.76,-0.64,-47.058823,1410.0,82.0,0.2316971362304687,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.047130638728975,0.74,0.0,0.74
AAPL251010C00270000,2025-09-26 19:59:36+00:00,270.0,0.5,0.48,0.51,-0.44,-46.80851,1446.0,6747.0,0.2348709326171875,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0569169063806476,0.495,0.0,0.495
AAPL251010C00272500,2025-09-26 19:58:53+00:00,272.5,0.34,0.33,0.35,-0.34,-50.0,133.0,740.0,0.2402419726562499,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0667031740323203,0.33999999999999997,0.0,0.33999999999999997
AAPL251010C00275000,2025-09-26 19:58:05+00:00,275.0,0.24,0.23,0.25,-0.22000001,-47.82609,4663.0,6659.0,0.2475661181640625,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.076489441683993,0.24,0.0,0.24
AAPL251010C00280000,2025-09-26 19:50:49+00:00,280.0,0.14,0.13,0.14,-0.099999994,-41.666664,137.0,1814.0,0.26563234375,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0960619769873383,0.135,0.0,0.135
AAPL251010C00285000,2025-09-26 19:55:48+00:00,285.0,0.08,0.07,0.08,-0.049999997,-38.461536,917.0,859.0,0.282233740234375,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.1156345122906837,0.07500000000000001,0.0,0.07500000000000001
AAPL251010C00290000,2025-09-26 18:37:42+00:00,290.0,0.06,0.05,0.06,-0.02,-25.0,32.0,668.0,0.3076241113281249,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.135207047594029,0.055,0.0,0.055
AAPL251010C00295000,2025-09-26 19:37:29+00:00,295.0,0.03,0.02,0.11,-0.020000001,-40.000004,77.0,669.0,0.372076591796875,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.1547795828973744,0.065,0.0,0.065
AAPL251010C00300000,2025-09-26 19:25:17+00:00,300.0,0.01,0.01,0.03,-0.03,-75.0,345.0,1173.0,0.3476627734374999,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.1743521182007195,0.02,0.0,0.02
AAPL251010C00305000,2025-09-26 19:59:47+00:00,305.0,0.02,0.0,0.03,-0.01,-33.333336,55.0,180.0,0.3789124609375,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.193924653504065,0.015,0.0,0.015
AAPL251010C00310000,2025-09-26 15:51:13+00:00,310.0,0.01,0.0,0.23,0.0,0.0,26.0,419.0,0.53320779296875,False,REGULAR,USD,call,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.2134971888074104,0.115,0.0,0.115
AAPL251010P00120000,2025-09-15 18:36:47+00:00,120.0,0.01,0.0,0.36,0.0,0.0,,34.0,1.77734486328125,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.4697408472802878,0.18,0.0,0.18
AAPL251010P00125000,2025-09-23 13:30:00+00:00,125.0,0.01,0.0,0.08,0.0,0.0,1.0,2.0,1.4296903515625,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.4893133825836332,0.04,0.0,0.04
AAPL251010P00135000,2025-09-16 19:23:09+00:00,135.0,0.01,0.0,0.28,0.0,0.0,80.0,103.0,1.474612001953125,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.5284584531903238,0.14,0.0,0.14
AAPL251010P00140000,2025-09-22 18:48:58+00:00,140.0,0.01,0.0,0.32,0.0,0.0,,110.0,1.421877890625,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.5480309884936692,0.16,0.0,0.16
AAPL251010P00145000,2025-09-08 15:38:49+00:00,145.0,0.02,0.0,0.36,0.0,0.0,,15.0,1.365237548828125,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.5676035237970145,0.18,0.0,0.18
AAPL251010P00150000,2025-09-22 14:24:20+00:00,150.0,0.01,0.0,0.35,0.0,0.0,1.0,7.0,1.2871129394531249,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.5871760591003599,0.175,0.0,0.175
AAPL251010P00155000,2025-09-25 15:21:55+00:00,155.0,0.01,0.0,0.08,0.0,0.0,191.0,212.0,1.0234423828125,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.6067485944037052,0.04,0.0,0.04
AAPL251010P00170000,2025-09-26 18:08:09+00:00,170.0,0.02,0.0,0.05,0.0,0.0,110.0,255.0,0.8085956640624999,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.6654662003137412,0.025,0.0,0.025
AAPL251010P00175000,2025-09-26 19:07:19+00:00,175.0,0.01,0.0,0.03,-0.01,-50.0,6.0,86.0,0.7187528125,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.6850387356170865,0.015,0.0,0.015
AAPL251010P00180000,2025-09-26 18:46:14+00:00,180.0,0.02,0.01,0.02,-0.01,-33.333336,56.0,258.0,0.6718782812500002,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.7046112709204319,0.015,0.0,0.015
AAPL251010P00185000,2025-09-26 17:48:26+00:00,185.0,0.03,0.01,0.03,0.0,0.0,261.0,119.0,0.64062859375,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.7241838062237771,0.02,0.0,0.02
AAPL251010P00190000,2025-09-26 16:04:42+00:00,190.0,0.03,0.02,0.04,-0.020000001,-40.000004,3.0,601.0,0.6132851171875001,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.7437563415271224,0.03,0.0,0.03
AAPL251010P00195000,2025-09-26 18:19:03+00:00,195.0,0.04,0.03,0.04,0.0,0.0,1.0,325.0,0.5742230078125,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.7633288768304678,0.035,0.0,0.035
AAPL251010P00200000,2025-09-26 19:45:00+00:00,200.0,0.04,0.04,0.12,-0.02,-33.333336,24.0,1087.0,0.5800823242187501,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.7829014121338131,0.08,0.0,0.08
AAPL251010P00205000,2025-09-26 16:15:32+00:00,205.0,0.05,0.05,0.06,-0.02,-28.571426,25.0,3172.0,0.5039112109375,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8024739474371585,0.055,0.0,0.055
AAPL251010P00210000,2025-09-26 19:20:03+00:00,210.0,0.07,0.06,0.15,-0.009999998,-12.499998,85.0,1198.0,0.5205126074218749,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8220464827405037,0.105,0.0,0.105
AAPL251010P00215000,2025-09-26 19:00:42+00:00,215.0,0.07,0.07,0.09,-0.04,-36.363636,25.0,1053.0,0.432622861328125,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8416190180438491,0.08,0.0,0.08
AAPL251010P00217500,2025-09-26 19:11:09+00:00,217.5,0.09,0.08,0.1,-0.03999999,-30.769226,16.0,353.0,0.4130918066406249,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8514052856955218,0.09,0.0,0.09
AAPL251010P00220000,2025-09-26 19:50:57+00:00,220.0,0.1,0.1,0.11,-0.019999996,-16.666664,981.0,5555.0,0.39258419921875,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8611915533471944,0.10500000000000001,0.0,0.10500000000000001
AAPL251010P00222500,2025-09-26 18:53:52+00:00,222.5,0.11,0.1,0.12,-0.049999997,-31.25,3.0,113.0,0.372076591796875,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8709778209988671,0.11,0.0,0.11
AAPL251010P00225000,2025-09-26 19:50:57+00:00,225.0,0.13,0.12,0.14,-0.050000012,-27.777782,136.0,2512.0,0.3544986425781249,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8807640886505398,0.13,0.0,0.13
AAPL251010P00227500,2025-09-26 19:46:55+00:00,227.5,0.17,0.15,0.16,-0.049999997,-22.727272,89.0,293.0,0.3354558642578125,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.8905503563022125,0.155,0.0,0.155
AAPL251010P00230000,2025-09-26 19:56:42+00:00,230.0,0.19,0.18,0.19,-0.06999999,-26.923075,350.0,2562.0,0.3183661914062499,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.900336623953885,0.185,0.0,0.185
AAPL251010P00232500,2025-09-26 19:57:21+00:00,232.5,0.24,0.23,0.24,-0.08999999,-27.272724,96.0,1144.0,0.3037179003906249,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9101228916055576,0.235,0.0,0.235
AAPL251010P00235000,2025-09-26 19:57:47+00:00,235.0,0.31,0.29,0.31,-0.09,-22.5,568.0,2150.0,0.2905344384765624,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9199091592572304,0.3,0.0,0.3
AAPL251010P00237500,2025-09-26 19:48:39+00:00,237.5,0.42,0.39,0.41,-0.14000002,-25.000004,237.0,480.0,0.2778392529296875,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.929695426908903,0.4,0.0,0.4
AAPL251010P00240000,2025-09-26 19:56:05+00:00,240.0,0.57,0.52,0.55,-0.100000024,-14.925376,602.0,2929.0,0.2658764819335937,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9394816945605756,0.535,0.0,0.535
AAPL251010P00242500,2025-09-26 19:59:56+00:00,242.5,0.74,0.72,0.75,-0.13999999,-15.909089,441.0,837.0,0.2551344018554688,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9492679622122484,0.735,0.0,0.735
AAPL251010P00245000,2025-09-26 19:59:57+00:00,245.0,1.03,1.02,1.06,-0.14999998,-12.7118635,1110.0,2029.0,0.2471999108886718,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9590542298639212,1.04,0.0,1.04
AAPL251010P00247500,2025-09-26 19:56:42+00:00,247.5,1.44,1.44,1.48,-0.13999999,-8.860759,1573.0,631.0,0.2391433508300781,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9688404975155938,1.46,0.0,1.46
AAPL251010P00250000,2025-09-26 19:59:47+00:00,250.0,2.05,1.98,2.09,-0.06999993,-3.301884,1177.0,1377.0,0.2340164489746093,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9786267651672664,2.035,0.0,2.035
AAPL251010P00252500,2025-09-26 19:59:47+00:00,252.5,2.83,2.76,2.9,-0.01999998,-0.70175374,526.0,688.0,0.229499892578125,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9884130328189392,2.83,0.0,2.83
AAPL251010P00255000,2025-09-26 19:59:16+00:00,255.0,3.81,3.75,3.9,0.109999895,2.9729702,1176.0,1508.0,0.2235185070800781,False,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,0.9981993004706116,3.825,0.0,3.825
AAPL251010P00257500,2025-09-26 19:58:04+00:00,257.5,5.1,4.95,5.15,0.23999977,4.9382668,490.0,371.0,0.2182695361328124,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0079855681222845,5.050000000000001,2.0399932861328125,3.010006713867188
AAPL251010P00260000,2025-09-26 19:59:54+00:00,260.0,6.7,6.5,6.85,0.5499997,8.943085,124.0,348.0,0.2251054052734374,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0177718357739571,6.675,4.5399932861328125,2.1350067138671873
AAPL251010P00262500,2025-09-26 18:16:26+00:00,262.5,7.63,8.0,8.45,-0.15999985,-2.0539134,56.0,127.0,0.2124102197265625,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0275581034256298,8.225,7.0399932861328125,1.1850067138671871
AAPL251010P00265000,2025-09-26 19:48:49+00:00,265.0,10.5,10.0,10.65,0.6000004,6.06061,126.0,193.0,0.2282792016601562,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0373443710773025,10.325,9.539993286132812,0.7850067138671868
AAPL251010P00267500,2025-09-26 18:16:26+00:00,267.5,11.61,12.2,12.8,0.0,0.0,4.0,0.0,0.2319412744140624,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.047130638728975,12.5,12.039993286132812,0.4600067138671875
AAPL251010P00270000,2025-09-26 18:52:49+00:00,270.0,14.23,14.45,15.1,0.52999973,3.868611,85.0,79.0,0.2409743872070312,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0569169063806476,14.774999999999999,14.539993286132812,0.23500671386718608
AAPL251010P00272500,2025-09-26 13:58:02+00:00,272.5,16.5,16.75,17.55,-3.08,-15.730336,1.0,1.0,0.2631909619140625,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0667031740323203,17.15,17.039993286132812,0.11000671386718608
AAPL251010P00275000,2025-09-26 13:37:19+00:00,275.0,20.75,19.1,20.15,-2.25,-9.782609,16.0,7.0,0.3034737622070312,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.076489441683993,19.625,19.539993286132812,0.0850067138671875
AAPL251010P00280000,2025-09-25 18:58:26+00:00,280.0,24.0,24.05,25.15,0.0,0.0,10.0,5.0,0.3569400244140625,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.0960619769873383,24.6,24.539993286132812,0.06000671386718892
AAPL251010P00295000,2025-09-24 19:57:31+00:00,295.0,42.75,39.0,40.2,0.0,0.0,2.0,0.0,0.5112353564453125,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.1547795828973744,39.6,39.53999328613281,0.06000671386718892
AAPL251010P00300000,2025-09-22 14:56:39+00:00,300.0,46.68,44.05,45.0,0.0,0.0,1.0,0.0,0.51758294921875,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.1743521182007195,44.525,44.53999328613281,-0.014993286132813921
AAPL251010P00310000,2025-09-26 13:31:41+00:00,310.0,55.7,54.05,55.15,0.79999924,1.4571935,3.0,3.0,0.6333044482421876,True,REGULAR,USD,put,2025-10-10,255.4600067138672,2025-09-28,11,0.0301369863013698,1.2134971888074104,54.599999999999994,54.53999328613281,0.060006713867181816
AAPL251017C00090000,2025-09-19 19:58:52+00:00,90.0,155.85,164.7,166.6,0.0,0.0,3.0,21.0,1.921875390625,True,REGULAR,USD,call,2025-10-17,255.4600067138672,2025-09-28,18,0.0493150684931506,0.3523056354602159,165.64999999999998,165.4600067138672,0.18999328613278976
AAPL251017C00095000,2025-09-22 18:27:13+00:00,95.0,160.4,159.65,161.65,0.0,0.0,,2.0,1.828125859375,True,REGULAR,USD,call,2025-10-17,255.4600067138672,2025-09-28,18,0.0493150684931506,0.3718781707635612,160.65,160.4600067138672,0.18999328613281818
